SKU,Desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW882,"Потребляемая мощность: 1800 Вт
Выходная мощность: 1200 Вт
Частота холостого хода: 5600 об/мин
Диаметр диска: 150 мм
Резьба шпинделя: M16
Держатель насадки: н/д
Вес: 650 кг
Высота: 155 мм
Уровень вибраций при резании: <2.5 м/с2
Погрешность вибрации: 42491 м/с2
Звуковое давление: 90.7 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 98.7 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)











",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DW979K2,"Макс. крутящий момент: н/д
Выходная мощность: 220 Вт
Частота холостого хода: 0-800 / 0-2300 об/мин
Держатель насадок: шестигранник 6.35 мм
Держатель насадки: н/д
Вес: 307 кг
Высота: 231 мм
Уровень вибрации: <2.5 м/с2
Погрешность вибрации: н/д
Звуковое давление: <75 дБ(А)
Акустическая мощность: <75 дБ(А)
Тип аккумуляторной батареи: NiCd
Напряжение: 12 В
Ёмкость аккумулятора: н/д
Длина головки: NA mm










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWC410,"Потребляемая мощность: 1300 Вт
Выходная мощность: 800 Вт
Диаметр диска: 110 мм
Посадка: 20 мм
Частота холостого хода: н/д
Макс. глубина реза: 34 мм
Ширина: 240 мм
Длина: 252 мм
Высота: 166 мм
Держатель насадки: 3.0 мм
Уровень вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 102 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 113 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)









",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD014S,"Патрон: 1.0-10 мм
Потребляемая мощность: 550 Вт
Выходная мощность: 269 Вт
Макс. крутящий момент: н/д
Частота холостого хода: 0-2800 об/мин
Макс. диаметр сверления (Дерево): 25 мм
Макс. диаметр сверления (Металл): 10 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 225 кг
Высота: 170 мм
Уровень вибрации (сверление в металле): н/д
Погрешность вибрации: н/д
Звуковое давление: 82 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 92 дБ(А)
Погрешность мощности создаваемого шума: н/д








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD024,"Патрон: н/д
Потребляемая мощность: 701 Вт
Выходная мощность: 302 Вт
Макс. крутящий момент: н/д
Частота холостого хода: 0-2800 об/мин
Кол-во ударов в минуту: 47600 уд/мин
Макс. диаметр сверления (Дерево): 25 мм
Макс. диаметр сверления (Металл): 13 мм
Макс. диаметр сверления (Бетон): 16 мм
Резьба шпинделя: 1/2 x 20 U.N.F
Держатель насадки: 29952 мм
Вес: 255 кг
Высота: 180 мм
Уровень вибрации (сверление в металле): н/д
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Уровень вибрации при ударе: н/д
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 105 дБ(А)
Погрешность мощности создаваемого шума: н/д


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD024S,"Патрон: н/д
Потребляемая мощность: 701 Вт
Выходная мощность: 302 Вт
Макс. крутящий момент: н/д
Частота холостого хода: 0-2800 об/мин
Кол-во ударов в минуту: 0-47600 уд/мин
Макс. диаметр сверления (Дерево): 25 мм
Макс. диаметр сверления (Металл): 13 мм
Макс. диаметр сверления (Бетон): 16 мм
Резьба шпинделя: 1/2 x 20 U.N.F
Держатель насадки: 29952 мм
Вес: 255 кг
Высота: 180 мм
Уровень вибрации (сверление в металле): н/д
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Уровень вибрации при ударе: н/д
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 105 дБ(А)
Погрешность мощности создаваемого шума: н/д


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD112S,"Патрон: 1.0-10 мм
Потребляемая мощность: 701 Вт
Выходная мощность: 358 Вт
Макс. крутящий момент: н/д
Частота холостого хода: 0-2500 об/мин
Макс. диаметр сверления (Дерево): 25 мм
Макс. диаметр сверления (Металл): 10 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 230 кг
Высота: 190 мм
Уровень вибрации (сверление в металле): 13.0 м/с2
Погрешность вибрации: н/д
Звуковое давление: 83 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 94 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD115KS,"Патрон: 1.0-10 мм
Потребляемая мощность: 701 Вт
Выходная мощность: 358 Вт
Макс. крутящий момент: н/д
Частота холостого хода: 0-2500 об/мин
Макс. диаметр сверления (Дерево): 25 мм
Макс. диаметр сверления (Металл): 10 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 230 кг
Высота: 190 мм
Уровень вибрации (сверление в металле): 13.0 м/с2
Погрешность вибрации: н/д
Звуковое давление: 83 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 94 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD221,"Патрон: н/д
Потребляемая мощность: 800 Вт
Выходная мощность: 385 Вт
Макс. крутящий момент: 40 Нм
Частота холостого хода: 0-650 об/мин
Макс. диаметр сверления (Дерево): 38 мм
Макс. диаметр сверления (Металл): 13 мм
Резьба шпинделя: 1/2"" x 20.U.N.F
Держатель насадки: н/д
Вес: 310 кг
Высота: 215 мм
Уровень вибрации (сверление в металле): <2.5 м/с2
Погрешность вибрации: н/д
Звуковое давление: 75 дБ(А)
Акустическая мощность: 86 дБ(А)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD522KS,"Патрон: н/д
Потребляемая мощность: 950 Вт
Выходная мощность: 415 Вт
Макс. крутящий момент: 40/20 Нм
Частота холостого хода: 0-1250 0-3500 об/мин
Кол-во ударов в минуту: 0-56000 уд/мин
Макс. диаметр сверления (Дерево): 40 мм
Макс. диаметр сверления (Металл): 13 мм
Макс. диаметр сверления (Бетон): 20 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 370 кг
Высота: 210 мм
Уровень вибрации (сверление в металле): н/д
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Уровень вибрации при ударе: 18 м/с2
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 105 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD524KS,"Патрон: н/д
Потребляемая мощность: 1100 Вт
Выходная мощность: 540 Вт
Макс. крутящий момент: 40/20 Нм
Частота холостого хода: 0-1250 0-3500 об/мин
Кол-во ударов в минуту: 0-56000 уд/мин
Макс. диаметр сверления (Дерево): 40 мм
Макс. диаметр сверления (Металл): 13 мм
Макс. диаметр сверления (Бетон): 22 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 370 кг
Высота: 210 мм
Уровень вибрации (сверление в металле): н/д
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Уровень вибрации при ударе: 18 м/с2
Погрешность вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 105 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD525KS,"Патрон: н/д
Потребляемая мощность: 1100 Вт
Выходная мощность: 540 Вт
Макс. крутящий момент: 40/20 Нм
Частота холостого хода: 0-1250 0-3500 об/мин
Кол-во ударов в минуту: 0-56000 уд/мин
Макс. диаметр сверления (Дерево): 40 мм
Макс. диаметр сверления (Металл): 13 мм
Макс. диаметр сверления (Бетон): 22 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 345 кг
Высота: 225 мм
Уровень вибрации (сверление в металле): н/д
Погрешность вибрации: н/д
Уровень вибрации при ударе: 18 м/с2
Погрешность вибрации: н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 105 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)




",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWD530KS,"Патрон: н/д
Потребляемая мощность: 1300 Вт
Выходная мощность: 680 Вт
Макс. крутящий момент: 40/20 Нм
Частота холостого хода: 0-1250 0-3500 об/мин
Кол-во ударов в минуту: 0-56000 уд/мин
Макс. диаметр сверления (Дерево): 40 мм
Макс. диаметр сверления (Металл): 16 мм
Макс. диаметр сверления (Бетон): 22 мм
Резьба шпинделя: 1/2"" X 20 U.N.F
Держатель насадки: н/д
Вес: 370 кг
Высота: 215 мм
Уровень вибрации (сверление в металле): 7 м/с2
Погрешность вибрации: н/д
Уровень вибрации при ударе: 16 м/с2
Погрешность вибрации: н/д
Звуковое давление: 93 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)




",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE1622K,"Потребляемая мощность: 1200 Вт
Частота холостого хода: 300/450 об/мин
Резцедержатель: 19 мм Weldon (3/4 "")
Максимальная глубина сверления фрезами: 50 мм
Максимальный диаметр сверления фрезами: 50 мм
Давление на наконечнике фрезы: 317 кг
Усилие на отрыв на наконечнике фрезы: 3800 Н
Длина хода: 147 мм
Вес: 14.55 кг
Размеры магнитного держателя: 180 х 84 мм
Звуковое давление: 91.5 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 102.5 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)











",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE305PK,"Потребляемая мощность: 1100 Вт
Число ходов без нагрузки: 0-2800 ход/мин
Величина хода: 29 мм
Макс. глубина пропила (Дерево): 280 мм
Макс. глубина пропила (Стальные профиль и трубы): 100 мм
Макс. глубина пропила (Пластик): 130 мм
Держатель насадки: н/д
Вес: 435 кг
Высота: 178 мм
Уровень вибрации (дерево): 42509 м/с2
Погрешность вибрации: н/д
Звуковое давление: 90 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 101 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE315,"Выходная мощность: 170 Вт
Выходная мощность: 300 Вт
Частота колебаний в минуту: 0 - 22,000
Включатель: Курок
Бесключевое крепление насадок: Да
Чемодан: Нет
Звуковое давление: 86 дБ(А)
Акустическая мощность: 97 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)
Уровень вибрации: 42385 м/с2
Погрешность вибрации: н/д
Напряжение: 230 В
Держатель насадки: 1475 мм
Переходник для крепления насадок Bosch/Makita: Да
Фиксация включенного положения: Да
Погрешность уровня шума: 3 dB(A)









",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE315KT,"Выходная мощность: 170 Вт
Выходная мощность: 300 Вт
Частота колебаний в минуту: 0 - 22,000
Включатель: Курок
Бесключевое крепление насадок: Да
Чемодан: Чемодан TSTAK
Звуковое давление: 86 дБ(А)
Акустическая мощность: 97 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)
Уровень вибрации: 42385 м/с2
Погрешность вибрации: н/д
Напряжение: 230 В
Держатель насадки: 1475 мм
Переходник для крепления насадок Bosch/Makita: Да
Фиксация включенного положения: Да
Погрешность уровня шума: 3 dB(A)









",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE396,"Потребляемая мощность: 1600 Вт
Выходная мощность: 840 Вт
Число ходов без нагрузки: 3000 ход/мин
Величина хода: 40 мм
Длина полотна: 295 мм
Время остановки полотна: 0.2 сек.
Держатель насадки: н/д
Вес: 775 кг
Высота: 219 мм
Уровень вибрации: 54 м/с2
Погрешность вибрации: н/д
Звуковое давление: 95 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: н/д










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE397,"Потребляемая мощность: 1700 Вт
Выходная мощность: 900 Вт
Число ходов без нагрузки: 3000 ход/мин
Величина хода: 40 мм
Длина полотна: 430 мм
Время остановки полотна: 0.2 сек.
Держатель насадки: н/д
Вес: 918 кг
Высота: 219 мм
Уровень вибрации: 42465 м/с2
Погрешность вибрации: н/д
Звуковое давление: 95 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: н/д










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE398,"Потребляемая мощность: 1700 Вт
Выходная мощность: 900 Вт
Число ходов без нагрузки: 3000 ход/мин
Величина хода: 40 мм
Длина полотна: 430 мм
Время остановки полотна: 0.2 сек.
Держатель насадки: н/д
Вес: 918 кг
Высота: 219 мм
Уровень вибрации: 42465 м/с2
Погрешность вибрации: н/д
Звуковое давление: 95 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: н/д










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE399,"Потребляемая мощность: 1700 Вт
Выходная мощность: 900 Вт
Число ходов без нагрузки: 3000 ход/мин
Величина хода: 40 мм
Длина полотна: 430 мм
Время остановки полотна: 0.2 сек.
Держатель насадки: н/д
Вес: 918 кг
Высота: 219 мм
Уровень вибрации: 42465 м/с2
Погрешность вибрации: н/д
Звуковое давление: 95 дБ(А)
Погрешность давления создаваемого шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: н/д










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4015,"Потребляемая мощность: 730 Вт
Частота вращения: 10000 об/мин
Резьба шпинделя: M14 
Макс. диаметр диска: 125 мм
Вес: 1,9 кг
Длина: 280 мм
Высота: 80 мм


















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4051,"Потребляемая мощность: 800 Вт
Частота холостого хода: 11800 об/мин
Диаметр диска: 125 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 270 кг
Высота: 80 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: н/д
Уровень вибрации при шлифовании: 42491 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 91 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 101 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4151,"Потребляемая мощность: 900 Вт
Частота холостого хода: 11800 об/мин
Диаметр диска: 125 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 270 кг
Высота: 80 мм
Уровень вибраций при резании: 11 м/с2
Погрешность вибрации: н/д
Уровень вибрации при шлифовании: 42491 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 90 дБ(А)
Погрешность уровня шума: 5 dB(A)
Акустическая мощность: 101 дБ(А)
Погрешность мощности создаваемого шума: 5 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4205,"Потребляемая мощность: 1010 Вт
Частота холостого хода: 11000 об/мин
Диаметр диска: 125 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 285 кг
Высота: 80 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: <2.5 м/с2
Уровень вибрации при шлифовании: 42491 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 90 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 101 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4227,"Потребляемая мощность: 1200 Вт
Частота холостого хода: 11000 об/мин
Диаметр диска: 125 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Длина: 285 мм
Высота: 80 мм
Уровень вибраций при резании: н/д

















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4237,"Потребляемая мощность: 1400 Вт
Частота холостого хода: 11500 об/мин
Диаметр диска: 125 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 285 кг
Высота: 80 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: 3.0 м/с2
Уровень вибрации при шлифовании: 42491 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 89 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 100 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4557,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4559,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4579,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4579R,"Потребляемая мощность: 2600 Вт
Частота холостого хода: 6500 об/мин
Диаметр диска: 230 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 520 кг
Высота: 145 мм
Уровень вибраций при резании: 7.0 м/с2
Погрешность вибрации: н/д
Уровень вибрации при шлифовании: 42492 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 96 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 107 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4597,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4599,"Потребляемая мощность: 2600 Вт
Частота холостого хода: 6500 об/мин
Диаметр диска: 230 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 520 кг
Высота: 145 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: н/д
Звуковое давление: 96 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 107 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)












",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE46150,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE4884,"Потребляемая мощность: 450 Вт
Выходная мощность: н/д
Частота холостого хода: 25000 об/мин
Держатель насадки: н/д
Вес: 356 кг
Высота: нет данных мм
Уровень вибраций при резании: н/д
Погрешность вибрации: н/д
Звуковое давление: 80 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 91 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)
Цанга: 6 мм
Блокировка шпинделя: н/д











",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE490,"Потребляемая мощность: 2000 Вт
Частота холостого хода: 6600 об/мин
Диаметр диска: 230 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 490 кг
Высота: 151 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: 2.0 м/с2
Уровень вибрации при шлифовании: 5.0 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 92 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE492,"Потребляемая мощность: 2200 Вт
Частота холостого хода: 6600 об/мин
Диаметр диска: 230 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 490 кг
Высота: 151 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: 2.0 м/с2
Уровень вибрации при шлифовании: 5.0 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE492S,"Потребляемая мощность: 2200 Вт
Частота холостого хода: 6600 об/мин
Диаметр диска: 230 мм
Резьба шпинделя: M14
Держатель насадки: н/д
Вес: 490 кг
Высота: 151 мм
Уровень вибраций при резании: н/д
Погрешность вибрации: 2.0 м/с2
Уровень вибрации при шлифовании: 5.0 м/с2
Погрешность вибрации (долбление): н/д
Звуковое давление: 94 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 104 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE550,"Потребляемая мощность: 1200 Вт
Выходная мощность: 750 Вт
Частота холостого хода: 5500 об/мин
Диаметр диска: 165 мм
Диаметр посадочного отверстия: 20 мм
Угол наклона: 48 °
Макс. глубина реза 90°: 55 мм
Макс. глубина реза 45°: 35 мм
Держатель насадки: н/д
Вес: 286 кг
Высота: 226 мм
Уровень вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 88 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 99 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE560,"Потребляемая мощность: 1350 Вт
Выходная мощность: 850 Вт
Частота холостого хода: 5500 об/мин
Диаметр диска: 184 мм
Диаметр посадочного отверстия: 16 мм
Угол наклона: 48 °
Макс. глубина реза 90°: 65 мм
Макс. глубина реза 45°: 42 мм
Держатель насадки: н/д
Вес: 286 кг
Высота: 226 мм
Уровень вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 88 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 99 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWE560K,"Потребляемая мощность: 1350 Вт
Выходная мощность: 850 Вт
Частота холостого хода: 5500 об/мин
Диаметр диска: 184 мм
Диаметр посадочного отверстия: 16 мм
Угол наклона: 48 °
Макс. глубина реза 90°: 65 мм
Макс. глубина реза 45°: 42 мм
Держатель насадки: н/д
Вес: 286 кг
Высота: 226 мм
Уровень вибрации: н/д
Погрешность вибрации: н/д
Звуковое давление: 88 дБ(А)
Погрешность уровня шума: 3 dB(A)
Акустическая мощность: 99 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)








",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
